iter,loss,x0,x1,x2,x3,x4,x5,x6,x7
181,0.2699299624144072,-1.0,-0.5754416098118216,-0.8633265503557734,-0.2710104123743732,-0.06473757579186401,0.46184821054084724,1.0,0.5590315934667478
182,0.04246782813405974,-1.0,-0.5504206824855946,-0.32517917366019866,-0.21609884641237842,0.16057866613080374,0.3700727341961203,0.690202377584836,0.6487840891157188
183,0.06456308656785816,-0.7433928335669522,-0.49302895341100217,-0.4153582037176541,-0.20435114129119614,0.15792992235627779,0.44678720654003556,0.8556297833381523,0.5843399695715115
184,0.07269789630141213,-1.0,-0.704883804732736,-0.3098996498187141,-0.19763616445825916,0.16160630577167123,0.21507611682732275,0.4570022620338563,0.651333498500293
185,0.06920559193425517,-0.7279009367763376,-0.4895373912012345,-0.41662633870870136,-0.20847308939026965,0.16018316439648017,0.45223740204958407,0.8547496111451007,0.5702720741623388
186,0.0726836991320661,-1.0,-0.7048676471455286,-0.3099426687772119,-0.19758174804124007,0.16184532566110232,0.21502148343181093,0.45692003259917646,0.6514697941681655
187,0.04255983234294632,-1.0,-0.5492678752568546,-0.3270335854724754,-0.2150351853171697,0.16096846404482235,0.37276804104717387,0.6968607959966877,0.6502615546447157
188,0.07391225638648702,-0.7126092720135324,-0.48620633825233406,-0.4174142615638271,-0.21220704929973266,0.16268981969649499,0.45751672111968555,0.8526843276870288,0.5565587212088963
189,0.04258066116228985,-1.0,-0.5490510613726087,-0.32735591888933324,-0.2148365014336041,0.16102884081621638,0.3732074551332243,0.6979709954785842,0.6505114851673597
190,0.07540307108937974,-0.707869655627668,-0.4851982130308622,-0.41732446581518157,-0.21310271997676333,0.1635523904050764,0.45898888048683784,0.8519430721734416,0.5523854280384037
191,0.07638709386437639,-0.7048635310364544,-0.48450093026534935,-0.4171986341764137,-0.2140185290962866,0.16419296451852938,0.4601056433749675,0.8513709158126774,0.5496534654302647
192,0.07269077974501233,-1.0,-0.7052465611980461,-0.3099967365528713,-0.19744796275255594,0.16188580669775599,0.21493169565842063,0.4567635887390724,0.6518839451664704
193,0.03478724466574373,-0.9352676272607532,-0.6384827299208515,-0.3419891363066766,-0.19548143258933093,0.1575665122067451,0.2892782359550623,0.5982187422930956,0.6389418663052882
194,0.16482567320382743,-1.0,-0.2988128045455801,-0.1919745342993271,-0.4000706608148916,0.024500859405738984,0.30210836074477054,0.73064571408922,0.5627121768610681
195,0.029897442917718023,-0.93824143294006,-0.5857743164055533,-0.34739103076219213,-0.19402893252008502,0.15830211807846073,0.3570777180409075,0.691364051674427,0.650581496163378
196,0.06821431165880598,-1.0,-0.45268115467925485,-0.28056491032312214,-0.2741568753809134,0.13232243611274463,0.3723461822962213,0.7072516828881212,0.6126232549886845
197,0.16488167637669146,-1.0,-0.29879027145740944,-0.1919861870191586,-0.40026647803860815,0.024373192310436664,0.3023310515181694,0.7305556617999238,0.5626124132020653
198,0.005865707727146673,-0.8907921898219044,-0.5668119420061155,-0.4289178730522899,-0.18905696250672366,0.22308635993699277,0.40705438179482156,0.6103350360045507,0.7933550422302693
199,0.025117593519441445,-0.8955899187133013,-0.5110275274195681,-0.49704489927241624,-0.18018139113966258,0.2769376924646927,0.3734427451735798,0.5349362872053924,0.9208451237394291
200,0.006170884271640645,-0.8942633740646663,-0.5729112873005064,-0.42216448988148525,-0.18807022814918695,0.21955863575341827,0.408832114862167,0.6181621296506117,0.7806366423267794
201,0.006375001258669934,-0.8957590212246315,-0.5752247376321538,-0.41940304139507545,-0.18769247677664358,0.21817972732824664,0.4092859835366218,0.6211063523758773,0.7760416627011111
202,0.025071656121435026,-0.8953994830037444,-0.5111159054008447,-0.4968619855094216,-0.18049426626977627,0.27691828262739593,0.37363714748626387,0.5347476569971119,0.9208343393521246
